20088983	ftxia.brands.banner.get	2016-05-05 00:50:36
20088983	ftxia.brands.list.get	2016-05-05 01:29:01
20088983	ftxia.brands.list.get	2016-05-05 01:29:03
20088983	ftxia.brands.list.get	2016-05-05 01:29:09
20088983	ftxia.brands.list.get	2016-05-05 01:29:10
20088983	ftxia.brands.list.get	2016-05-05 01:29:11
20088983	ftxia.brands.list.get	2016-05-05 01:29:12
20088983	ftxia.brands.list.get	2016-05-05 01:29:13
20088983	ftxia.brands.list.get	2016-05-05 01:29:13
20088983	ftxia.brands.banner.get	2016-05-05 01:30:25
20088983	ftxia.brands.list.get	2016-05-05 01:53:47
20088983	ftxia.brands.list.get	2016-05-05 01:55:23
20088983	ftxia.brands.list.get	2016-05-05 01:56:06
20088983	ftxia.brands.list.get	2016-05-05 01:56:33
20088983	ftxia.brands.list.get	2016-05-05 01:56:56
20088983	ftxia.brands.list.get	2016-05-05 01:57:06
20088983	ftxia.brands.list.get	2016-05-05 01:57:29
20088983	ftxia.brands.list.get	2016-05-05 01:57:56
20088983	ftxia.brands.list.get	2016-05-05 01:58:26
20088983	ftxia.brands.list.get	2016-05-05 01:58:31
20088983	ftxia.brands.list.get	2016-05-05 01:58:36
20088983	ftxia.brands.list.get	2016-05-05 01:58:41
20088983	ftxia.brands.list.get	2016-05-05 01:59:12
20088983	ftxia.brands.list.get	2016-05-05 01:59:28
20088983	ftxia.brands.list.get	2016-05-05 01:59:55
20088983	ftxia.brands.list.get	2016-05-05 02:01:08
20088983	ftxia.brands.banner.get	2016-05-05 02:01:24
20088983	ftxia.brands.list.get	2016-05-05 02:01:24
20088983	ftxia.brands.list.get	2016-05-05 02:01:51
20088983	ftxia.brands.list.get	2016-05-05 02:02:14
20088983	ftxia.brands.list.get	2016-05-05 02:02:16
20088983	ftxia.brands.banner.get	2016-05-05 03:00:38
20088983	ftxia.brands.banner.get	2016-05-05 06:06:45
20088983	ftxia.brands.banner.get	2016-05-05 07:00:12
20088983	ftxia.brands.banner.get	2016-05-05 07:00:12
20088983	ftxia.brands.banner.get	2016-05-05 08:03:27
20088983	ftxia.ju.lists.get	2016-05-05 08:57:16
20088983	ftxia.quan.list.get	2016-05-05 08:57:20
20088983	ftxia.brands.banner.get	2016-05-05 10:07:12
20088983	ftxia.brands.banner.get	2016-05-05 10:07:12
20088983	ftxia.quan.list.get	2016-05-05 11:14:45
20088983	ftxia.brands.banner.get	2016-05-05 11:31:41
20088983	ftxia.brands.list.get	2016-05-05 11:46:23
20088983	ftxia.brands.banner.get	2016-05-05 13:36:05
20088983	ftxia.brands.list.get	2016-05-05 16:13:01
20088983	ftxia.brands.banner.get	2016-05-05 16:13:01
20088983	ftxia.brands.banner.get	2016-05-05 16:13:01
20088983	ftxia.brands.banner.get	2016-05-05 16:13:01
20088983	ftxia.brands.list.get	2016-05-05 16:13:02
20088983	ftxia.brands.list.get	2016-05-05 16:13:02
20088983	ftxia.brands.banner.get	2016-05-05 16:13:02
20088983	ftxia.brands.list.get	2016-05-05 16:13:02
20088983	ftxia.brands.banner.get	2016-05-05 16:13:03
20088983	ftxia.brands.banner.get	2016-05-05 16:13:04
20088983	ftxia.brands.list.get	2016-05-05 16:13:04
20088983	ftxia.brands.list.get	2016-05-05 16:13:04
20088983	ftxia.brands.banner.get	2016-05-05 16:13:05
20088983	ftxia.brands.banner.get	2016-05-05 17:19:49
20088983	ftxia.brands.banner.get	2016-05-05 18:00:34
20088983	ftxia.brands.banner.get	2016-05-05 19:09:24
20088983	ftxia.brands.banner.get	2016-05-05 22:32:54
20088983	ftxia.brands.banner.get	2016-05-05 23:53:05
