20088983	ftxia.brands.banner.get	2016-05-07 01:44:44
20088983	ftxia.brands.banner.get	2016-05-07 02:00:01
20088983	ftxia.brands.banner.get	2016-05-07 05:41:36
20088983	ftxia.brands.banner.get	2016-05-07 08:05:39
20088983	ftxia.brands.banner.get	2016-05-07 09:02:54
20088983	ftxia.brands.banner.get	2016-05-07 14:43:06
20088983	ftxia.brands.banner.get	2016-05-07 15:08:22
20088983	ftxia.brands.banner.get	2016-05-07 16:31:42
20088983	ftxia.brands.banner.get	2016-05-07 17:19:37
20088983	ftxia.brands.banner.get	2016-05-07 19:33:45
20088983	ftxia.brands.banner.get	2016-05-07 20:24:29
