20088983	ftxia.brands.cat.get	2016-05-03 14:30:32
20088983	ftxia.brands.list.get	2016-05-03 14:30:32
20088983	ftxia.ju.cats.get	2016-05-03 14:31:49
20088983	ftxia.ju.lists.get	2016-05-03 14:31:49
20088983	ftxia.ju.lists.get	2016-05-03 14:31:53
20088983	ftxia.ju.lists.get	2016-05-03 14:31:55
20088983	ftxia.ju.lists.get	2016-05-03 14:31:57
20088983	ftxia.ju.lists.get	2016-05-03 14:31:59
20088983	ftxia.ju.lists.get	2016-05-03 14:32:01
20088983	ftxia.ju.lists.get	2016-05-03 14:32:02
20088983	ftxia.brands.banner.get	2016-05-03 14:38:37
20088983	ftxia.aliactivity.list.get	2016-05-03 14:41:11
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:41:42
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:42:06
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:42:13
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:42:19
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:42:25
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:42:31
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:42:37
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:42:40
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:42:46
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:42:51
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:42:57
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:43:04
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:43:10
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:43:17
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:43:24
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:43:31
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:43:37
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:43:43
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:43:50
20088983	ftxia.aliitems.coupon.get	2016-05-03 14:43:55
20088983	ftxia.article.cats.get	2016-05-03 14:45:47
20088983	ftxia.quan.list.get	2016-05-03 14:47:29
20088983	ftxia.ju.lists.get	2016-05-03 15:00:09
20088983	ftxia.brands.banner.get	2016-05-03 15:00:10
20088983	ftxia.brands.banner.get	2016-05-03 16:01:24
20088983	ftxia.brands.banner.get	2016-05-03 19:14:53
