20088983	ftxia.brands.banner.get	2016-05-09 02:44:59
20088983	ftxia.brands.banner.get	2016-05-09 03:08:22
20088983	ftxia.brands.banner.get	2016-05-09 04:39:48
20088983	ftxia.brands.banner.get	2016-05-09 05:03:02
20088983	ftxia.brands.banner.get	2016-05-09 06:06:47
20088983	ftxia.brands.banner.get	2016-05-09 08:27:26
20088983	ftxia.brands.banner.get	2016-05-09 09:00:44
20088983	ftxia.quan.list.get	2016-05-09 09:20:50
20088983	ftxia.brands.list.get	2016-05-09 09:21:03
20088983	ftxia.ju.lists.get	2016-05-09 09:21:12
20088983	ftxia.quan.list.get	2016-05-09 09:24:07
20088983	ftxia.quan.list.get	2016-05-09 09:26:49
