20088983	ftxia.brands.banner.get	2016-05-08 00:21:52
20088983	ftxia.brands.banner.get	2016-05-08 03:33:55
20088983	ftxia.brands.banner.get	2016-05-08 05:45:13
20088983	ftxia.brands.banner.get	2016-05-08 05:45:13
20088983	ftxia.brands.banner.get	2016-05-08 07:00:46
20088983	ftxia.brands.banner.get	2016-05-08 08:19:26
20088983	ftxia.itemdetail.get	2016-05-08 10:28:32
20088983	ftxia.itemdetail.get	2016-05-08 10:28:32
20088983	ftxia.itemdetail.get	2016-05-08 10:28:35
20088983	ftxia.itemdetail.get	2016-05-08 10:28:36
20088983	ftxia.itemdetail.get	2016-05-08 10:28:36
20088983	ftxia.itemdetail.get	2016-05-08 10:28:37
20088983	ftxia.itemdetail.get	2016-05-08 10:28:37
20088983	ftxia.itemdetail.get	2016-05-08 10:28:38
20088983	ftxia.itemdetail.get	2016-05-08 10:28:38
20088983	ftxia.itemdetail.get	2016-05-08 10:28:39
20088983	ftxia.itemdetail.get	2016-05-08 10:28:39
20088983	ftxia.itemdetail.get	2016-05-08 10:28:40
20088983	ftxia.itemdetail.get	2016-05-08 10:28:40
20088983	ftxia.itemdetail.get	2016-05-08 10:28:41
20088983	ftxia.itemdetail.get	2016-05-08 10:31:02
20088983	ftxia.itemdetail.get	2016-05-08 10:31:02
20088983	ftxia.itemdetail.get	2016-05-08 10:31:03
20088983	ftxia.itemdetail.get	2016-05-08 10:31:03
20088983	ftxia.itemdetail.get	2016-05-08 10:31:04
20088983	ftxia.itemdetail.get	2016-05-08 10:31:04
20088983	ftxia.itemdetail.get	2016-05-08 10:31:05
20088983	ftxia.itemdetail.get	2016-05-08 10:31:05
20088983	ftxia.itemdetail.get	2016-05-08 10:31:06
20088983	ftxia.itemdetail.get	2016-05-08 10:31:06
20088983	ftxia.itemdetail.get	2016-05-08 10:31:07
20088983	ftxia.itemdetail.get	2016-05-08 10:31:07
20088983	ftxia.itemdetail.get	2016-05-08 10:31:08
20088983	ftxia.itemdetail.get	2016-05-08 10:31:08
20088983	ftxia.itemdetail.get	2016-05-08 10:31:09
20088983	ftxia.itemdetail.get	2016-05-08 10:31:09
20088983	ftxia.itemdetail.get	2016-05-08 10:31:10
20088983	ftxia.itemdetail.get	2016-05-08 10:31:10
20088983	ftxia.itemdetail.get	2016-05-08 10:31:11
20088983	ftxia.itemdetail.get	2016-05-08 10:31:11
20088983	ftxia.itemdetail.get	2016-05-08 10:31:12
20088983	ftxia.itemdetail.get	2016-05-08 10:31:12
20088983	ftxia.itemdetail.get	2016-05-08 10:31:13
20088983	ftxia.itemdetail.get	2016-05-08 10:31:13
20088983	ftxia.itemdetail.get	2016-05-08 10:31:13
20088983	ftxia.itemdetail.get	2016-05-08 10:31:14
20088983	ftxia.itemdetail.get	2016-05-08 10:31:14
20088983	ftxia.itemdetail.get	2016-05-08 10:31:15
20088983	ftxia.itemdetail.get	2016-05-08 10:31:15
20088983	ftxia.itemdetail.get	2016-05-08 10:31:16
